	sequences per sample	iteration	ERR537662	ERR537694	ERR537741	ERR537646	ERR537765	ERR537762	ERR537709	ERR537641	ERR537746	ERR537693	ERR537665	ERR537748	ERR537723	ERR537707	ERR537700	ERR537648	ERR537724	ERR537650	ERR537773	ERR537718	ERR537674	ERR537682	ERR537757	ERR537750	ERR537685	ERR537774	ERR537657	ERR537659	ERR537711	ERR537735	ERR537759	ERR537732	ERR537716	ERR537725	ERR537649	ERR537701	ERR537706	ERR537722	ERR537749	ERR537664	ERR537747	ERR537692	ERR537640	ERR537708	ERR537763	ERR537764	ERR537740	ERR537663	ERR537717	ERR537733	ERR537758	ERR537734	ERR537710	ERR537658	ERR537656	ERR537775	ERR537672	ERR537751	ERR537684	ERR537683	ERR537756	ERR537675	ERR537719	ERR537651	ERR537714	ERR537678	ERR537730	ERR537737	ERR537713	ERR537655	ERR537776	ERR537671	ERR537752	ERR537687	ERR537739	ERR537680	ERR537755	ERR537676	ERR537771	ERR537652	ERR537639	ERR537726	ERR537698	ERR537769	ERR537702	ERR537705	ERR537721	ERR537669	ERR537667	ERR537744	ERR537691	ERR537643	ERR537760	ERR537767	ERR537644	ERR537696	ERR537743	ERR537728	ERR537660	ERR537638	ERR537653	ERR537770	ERR537677	ERR537681	ERR537754	ERR537738	ERR537753	ERR537686	ERR537670	ERR537777	ERR537654	ERR537712	ERR537688	ERR537736	ERR537731	ERR537679	ERR537715	ERR537661	ERR537729	ERR537697	ERR537742	ERR537766	ERR537761	ERR537642	ERR537745	ERR537690	ERR537666	ERR537668	ERR537720	ERR537704	ERR537703	ERR537768	ERR537699	ERR537727
alpha_rarefaction_7003_6.txt	7003	6	909.11	682.103092784	626.049180328	818.182608696	561.96875	458.014925373	922.006993007	516.666666667	534.724489796	700.072463768	886.130890052	452.361445783	690.028571429	791.131578947	791.047244094	673.044247788	964.443037975	451.043478261	382.772727273	740.166666667	1013.9	1263.54166667	260.625	226.0625	1109.0	370.558823529	746.518867925	1397.94339623	724.677419355	846.448598131	865.127071823	736.6	797.068965517	662.065217391	790.428571429	643.25	1224.53061224	539.61	586.394230769	847.462025316	972.179310345	773.404255319	718.055045872	975.092592593	1124.25139665	679.545454545	651.592592593	1158.09395973	758.1	231.736842105	623.128	739.04	940.565217391	750.024	601.428571429	650.024096386	840.26744186	449.046153846	786.701149425	928.697478992	158.652173913	1249.8540146	567.035714286	579.973684211	1022.58139535	753.55	559.192307692	736.797468354	733.094339623	493.04109589	133.166666667	705.377622378	715.395348837	821.589285714	846.046511628	427.941176471	701.138888889	722.93814433	280.0	541.75862069	855.685950413	718.203125	757.571428571	362.344827586	1107.53658537	670.404255319	460.829787234	926.664233577	882.0	775.589285714	987.333333333	1103.08241758	734.819148936	705.9375	618.0	625.391304348	810.315217391	471.2	707.590909091	841.675675676	540.0	336.333333333	942.0	884.921052632	637.165048544	814.795454545	810.1875	776.8	600.980392157	128.136363636	772.865979381	824.304878049	773.026548673	314.323529412	596.246153846	835.169354839	742.965034965	617.666666667	673.4	780.175	706.514450867	809.666666667	749.6	707.282608696	946.571428571	777.282608696	852.368421053	543.072289157	822.779816514	466.283783784	681.057377049	810.8125	934.76	1044.0
alpha_rarefaction_7003_7.txt	7003	7	957.473684211	640.283018868	635.387387387	833.119047619	496.113924051	453.092307692	1051.97183099	482.890909091	546.036144578	717.637583893	907.87431694	469.714285714	760.696969697	736.061946903	800.024590164	662.0	899.62195122	409.092307692	375.534883721	775.628571429	1008.64204545	1046.55371901	133.84	270.038461538	1225.25	415.175438596	705.974358974	1285.75862069	690.55	942.563829787	922.490909091	746.0	757.740740741	733.375	801.833333333	591.057142857	1122.4	552.393939394	707.685393258	935.258992806	1064.4140625	844.007692308	647.007246377	885.06557377	1155.42937853	668.010416667	637.194444444	1074.08917197	660.217391304	299.794117647	664.279279279	755.144927536	901.426356589	791.025	693.75	638.43902439	836.957894737	459.308823529	689.282608696	972.669902913	176.869565217	1172.44078947	528.43902439	537.709677419	1134.86363636	809.024390244	545.7	668.304878049	739.055555556	452.443037975	537.333333333	717.15	754.0	838.12295082	886.853658537	446.78	797.741935484	733.93877551	279.78125	588.428571429	832.153284672	758.086206897	772.43877551	369.528301887	1040.3362069	629.5	485.325842697	932.224	866.052173913	769.45631068	977.333333333	1181.23602484	749.494623656	675.138888889	665.286956522	594.857142857	759.480392157	459.084507042	704.585714286	849.778846154	521.619047619	283.0	899.71957672	834.144067797	605.669902913	771.913043478	884.283018868	797.659090909	691.307692308	137.0	758.744897959	858.692307692	688.846153846	299.076923077	528.478873239	890.830645161	737.711111111	637.966666667	705.447368421	803.081081081	733.37037037	819.034482759	819.736842105	761.176470588	1127.88333333	820.034482759	879.550632911	531.244186047	827.168316832	462.381578947	685.714285714	775.818181818	951.711111111	978.524096386
alpha_rarefaction_7003_8.txt	7003	8	875.583333333	622.891891892	663.555555556	792.181034483	483.638888889	499.820895522	1075.15942029	501.063157895	536.12345679	738.571428571	842.782608696	462.563380282	672.61682243	779.581632653	710.839416058	646.429906542	854.5	477.388888889	318.5	756.728971963	944.288770053	1161.05217391	159.04	291.24	1213.02173913	405.181818182	785.805309735	1177.73387097	719.078651685	961.774509804	902.25	743.258064516	933.658227848	858.40625	719.394736842	598.968085106	1189.3627451	495.301724138	657.0	954.098684211	976.942028986	839.283464567	684.461538462	927.443478261	1120.68965517	672.104166667	626.394230769	1138.41134752	678.120689655	259.0625	631.242718447	680.036585366	863.0	769.224	697.318681319	652.447368421	725.917355372	446.313432836	629.03960396	943.666666667	203.545454545	1157.49324324	501.530120482	553.117647059	1225.12195122	761.733870968	558.35443038	614.188118812	719.56122449	465.83908046	154.714285714	849.509259259	690.378947368	815.179245283	943.341463415	480.468085106	677.666666667	669.926605505	288.459459459	540.3	786.295454545	721.318584071	771.361445783	334.578125	1238.05434783	629.636363636	484.233333333	961.0	912.839285714	772.401785714	885.034482759	1200.33333333	668.019230769	692.858490566	652.776859504	593.43877551	680.423076923	467.313432836	608.379310345	797.378151261	618.23880597	313.675675676	896.985148515	863.616071429	742.379310345	742.350515464	807.131147541	950.583333333	631.36	125.142857143	782.470588235	912.329411765	728.318965517	262.024390244	520.345679012	959.909090909	710.137931034	537.013513514	707.734375	848.742857143	709.623595506	816.387096774	807.647058824	719.027777778	1089.98387097	898.0	873.255952381	577.164556962	906.845360825	504.147058824	673.47826087	781.8	832.075342466	1013.11764706
alpha_rarefaction_7003_9.txt	7003	9	932.097826087	606.742857143	650.842105263	810.672413793	465.879518072	476.328125	952.490566038	493.532110092	521.595505618	707.735294118	866.4	479.375	718.905263158	737.0	766.088495575	730.259259259	1047.42857143	567.175438596	351.4375	767.264705882	942.721311475	1065.55555556	167.473684211	253.03030303	1109.68918919	403.101694915	710.536585366	1286.83898305	727.677419355	992.583333333	943.468208092	724.761363636	788.345679012	712.590361446	778.903846154	628.862745098	984.540322581	571.233333333	621.443396226	1053.65891473	964.098039216	783.826086957	724.127118644	888.577777778	1217.15853659	690.625	576.98245614	1114.20833333	621.25	263.0	623.294117647	740.109756098	861.74	916.295238095	604.407079646	636.898734177	795.881188119	444.567567568	668.198113208	935.333333333	172.5	1334.84	502.3125	618.0	1089.04878049	763.728	525.963414634	724.1	765.06122449	511.942857143	139.4375	755.604651163	689.02970297	825.307692308	893.024	452.757281553	658.5	704.15	246.622641509	580.069767442	944.899082569	707.753521127	766.759036145	388.117647059	1194.77669903	641.394160584	508.481481481	937.949579832	994.242990654	865.631578947	1229.41891892	1074.0	681.28	708.564102564	638.949152542	591.027272727	680.714285714	554.0	723.592592593	863.168067227	495.5	295.243902439	904.281407035	851.798165138	683.448275862	764.0	823.904761905	809.303370787	642.214285714	118.954545455	809.303370787	948.618421053	659.555555556	340.483870968	578.1875	1006.85217391	712.405594406	575.012987013	669.709677419	775.0	735.594771242	753.287128713	864.362903226	679.0	1105.12903226	792.795918367	874.50617284	506.563218391	781.921052632	550.147540984	680.123966942	841.370786517	950.0	967.308139535
alpha_rarefaction_8002_0.txt	8002	0	925.128440367	633.692307692	684.900990099	763.246575342	493.97826087	524.631578947	1039.03703704	482.78125	566.0	742.075949367	874.849765258	483.7875	683.826086957	778.147286822	802.044585987	732.142857143	902.691489362	598.5	385.0	750.772727273	1019.6682243	1117.41134752	182.0	236.428571429	1215.12179487	398.47761194	751.970149254	1214.68794326	674.727272727	873.9375	895.929245283	745.134020619	801.634615385	831.817073171	857.736363636	597.55	1201.05042017	588.283018868	665.269230769	985.298913043	1001.89473684	866.022222222	644.222929936	884.4	1217.1443299	648.6875	624.14159292	1178.57407407	726.046153846	237.222222222	643.720930233	780.345679012	878.112676056	785.263157895	619.383928571	635.847826087	814.189189189	434.93258427	674.648	957.059701493	179.12	1230.3902439	510.957894737	514.8	1244.77647059	732.888888889	523.295918367	638.603773585	666.776923077	447.569767442	140.117647059	757.049295775	669.990825688	725.347826087	845.44	452.089285714	751.743589744	788.131578947	354.5	556.165137615	893.107913669	733.888888889	726.189189189	339.223684211	1059.50769231	644.539473684	530.774193548	966.255639098	919.314685315	776.450819672	1162.45360825	1151.01621622	694.782608696	684.181818182	650.537190083	568.603053435	713.822222222	501.625	681.1875	949.045454545	542.625	369.447368421	862.822510823	882.007092199	663.138888889	753.00877193	777.4125	883.484848485	616.475247525	111.555555556	685.145631068	835.010204082	742.318965517	271.765957447	582.833333333	932.316901408	725.888111888	596.381578947	687.030612245	807.468531469	719.179104478	742.564102564	822.164705882	716.637931034	1001.83435583	792.558823529	822.693396226	543.116504854	878.129310345	476.365591398	634.689393939	831.260416667	922.928143713	1021.5
alpha_rarefaction_8002_1.txt	8002	1	960.142857143	638.788990826	640.661157025	808.222222222	495.898876404	475.144927536	916.953488372	505.444444444	508.940677966	715.779141104	856.095454545	490.886075949	766.287128713	755.7890625	782.1875	661.62406015	885.990654206	570.982758621	413.346938776	751.142857143	977.314553991	1045.75471698	187.391304348	242.976744186	1089.75555556	373.346153846	702.933333333	1105.3190184	718.0	1047.92771084	825.842364532	743.443298969	836.382978723	723.566666667	799.554545455	634.1	1108.46666667	525.4765625	577.537190083	939.445714286	1038.23376623	885.042857143	662.006535948	921.106870229	1102.5625	673.28	630.782258065	1055.32258065	736.220338983	222.065217391	631.074074074	697.523255814	856.964285714	768.206896552	610.758928571	680.457446809	826.403669725	422.943820225	676.675	952.024390244	185.25	1069.62162162	518.125	536.617977528	1085.21052632	724.377622378	580.75862069	726.166666667	745.43697479	467.033333333	154.434782609	739.627586207	659.846153846	760.205298013	896.194444444	458.068965517	663.325301205	665.539568345	272.145833333	571.776699029	918.257142857	714.520547945	788.5	348.347826087	1109.1	616.86440678	522.631578947	998.444444444	905.107142857	797.0	1058.57731959	1081.33505155	703.338983051	705.755725191	636.547619048	587.930232558	803.540540541	465.48	687.694736842	1058.00970874	522.478723404	323.25	882.069124424	882.47826087	640.842105263	811.101010101	747.176470588	930.307692308	613.890756303	109.6	745.027272727	934.451219512	695.908396947	293.227272727	620.630136986	982.648	742.221428571	532.161290323	706.276595745	779.063380282	718.530612245	750.528846154	796.137254902	701.840909091	1026.18181818	777.247787611	874.13559322	522.742857143	860.5	527.345679012	638.843137255	811.172043011	861.809248555	1013.171875
alpha_rarefaction_8002_2.txt	8002	2	1012.99082569	664.724137931	697.759259259	788.928571429	480.350515464	441.743243243	938.338983051	508.672413793	529.666666667	725.686666667	934.184615385	467.404761905	653.015748031	836.311320755	762.425806452	690.734375	1030.60240964	512.915492958	350.886792453	749.196850394	1017.0	1294.00840336	182.333333333	237.317073171	1108.05813953	378.739130435	749.694444444	1291.27480916	774.258064516	835.431034483	873.107692308	796.79787234	765.019230769	696.010416667	853.222222222	612.815533981	1065.44525547	498.733870968	617.888888889	1062.55405405	1004.01863354	848.589041096	663.276923077	882.381944444	1205.19339623	794.391891892	622.882352941	1167.2	667.785714286	248.027027027	666.189189189	713.717647059	879.94375	784.721428571	612.648	560.583333333	781.133928571	441.655172414	649.124031008	861.047619048	173.096774194	1194.40718563	521.785714286	543.011111111	1160.87912088	739.781954887	553.631578947	711.05	748.26446281	508.276315789	129.047619048	738.019607843	655.008196721	720.96875	957.612903226	458.528301887	678.5	704.826086957	335.181818182	585.762886598	914.14	763.321917808	771.06122449	354.3	1109.93939394	633.725	525.04109589	945.480769231	877.485294118	791.523809524	1006.00909091	1076.5	766.892156863	745.941176471	620.610687023	601.181818182	719.565217391	457.721518987	610.653465347	895.014925373	527.0	416.277777778	900.795652174	865.519685039	656.375	740.47008547	780.012987013	843.358974359	680.301075269	134.416666667	722.057692308	917.622641509	729.837398374	263.659574468	574.034482759	966.833333333	742.77027027	574.0	668.727272727	756.496240602	764.405555556	740.398230088	813.580645161	718.383333333	1006.175	811.791304348	910.244186047	516.623853211	868.940677966	496.75	687.25	792.981132075	875.788461538	1008.15816327
alpha_rarefaction_8002_3.txt	8002	3	993.388888889	656.241071429	620.147058824	738.627329193	468.5	483.089552239	1075.74	487.525862069	543.443298969	709.852071006	883.527272727	456.448275862	684.754237288	715.375	768.868965517	761.0	1045.37974684	519.347826087	370.392857143	844.25	985.236180905	1090.90839695	195.454545455	243.46875	1205.91925466	399.040540541	721.379844961	1279.92307692	700.028037383	951.266055046	955.700564972	692.583333333	743.008928571	748.157894737	863.219298246	613.275862069	1032.94852941	510.707317073	615.888888889	979.352564103	1045.12804878	823.636363636	667.507042254	963.046511628	1131.29081633	652.346534653	618.123966942	1171.1625	649.347826087	249.042553191	628.692913386	663.01010101	926.912751678	769.875776398	626.162393162	680.879518072	811.722222222	500.144927536	696.652173913	981.594594595	188.037037037	1278.4695122	543.260869565	549.210526316	1087.59459459	739.369565217	517.842592593	645.554621849	727.162393162	488.172043011	147.0	708.903448276	681.625	775.319148936	881.166666667	454.913043478	690.034482759	787.981308411	322.384615385	565.594594595	862.110294118	715.962025316	781.217821782	358.75	1224.67826087	632.824242424	515.159574468	871.550295858	878.077464789	819.771186441	905.85	1115.05940594	699.631578947	688.879032258	583.040816327	588.024390244	708.045454545	464.592592593	715.548780488	909.69047619	490.0	314.06122449	883.382352941	884.173913043	653.45	820.61	883.067567568	840.925233645	657.66	123.375	743.092592593	822.25	772.087719298	244.06	547.192307692	929.123076923	734.888111888	563.538461538	715.566666667	837.074626866	726.734104046	767.327272727	789.981707317	742.275	1040.25174825	794.35	884.255681818	596.070588235	827.882352941	494.573170732	647.4	764.029411765	847.617977528	973.118556701
alpha_rarefaction_8002_4.txt	8002	4	973.899082569	653.727272727	658.375	781.705882353	481.22826087	451.682926829	966.234636872	508.371900826	550.28	712.134969325	892.634146341	475.118421053	634.830645161	714.639097744	760.122699387	679.315789474	1056.83333333	447.1375	341.6	768.302521008	942.68	1029.43661972	195.55	283.451612903	1109.05813953	402.092307692	698.407407407	1173.20805369	680.353982301	886.75	864.634146341	802.555555556	828.887640449	699.030927835	801.082644628	612.87394958	1242.17647059	541.509433962	623.318965517	1019.00636943	970.719298246	870.557142857	680.496598639	913.258992806	1120.65024631	666.803738318	604.691056911	1100.26229508	703.911764706	286.783783784	610.054054054	697.571428571	906.864864865	749.444444444	635.008474576	614.164835165	789.75	484.0	646.625	919.355371901	178.777777778	1158.60465116	559.632183908	543.910891089	1113.12765957	758.325757576	518.443298969	706.260869565	682.151785714	526.444444444	127.137931034	752.87755102	699.551724138	752.072463768	904.006578947	453.509803922	640.638554217	720.40625	268.434782609	567.910891089	911.189189189	744.5625	827.0	347.516129032	1080.75862069	627.431372549	488.461538462	960.141791045	822.11038961	900.184466019	955.388888889	1068.27884615	718.238938053	715.56	632.215384615	634.159292035	764.0	547.444444444	688.381443299	950.579831933	462.0	293.2	913.897435897	951.933884298	682.681415929	798.227722772	842.776315789	963.611111111	647.159574468	105.555555556	786.214285714	907.511627907	664.407643312	340.529411765	544.054054054	974.208333333	713.088235294	583.666666667	721.430379747	771.255639098	724.356756757	741.184210526	825.374233129	696.168067227	1080.11510791	775.295238095	839.234042553	492.259259259	889.808	496.5	671.407407407	870.913043478	895.1875	952.488038278
alpha_rarefaction_8002_5.txt	8002	5	1016.0	669.833333333	607.846715328	787.838709677	530.12345679	433.430379747	969.807228916	492.243478261	515.75257732	707.564705882	864.519480519	507.837837838	755.138888889	691.073170732	745.203821656	702.28358209	924.676470588	470.0	370.294117647	741.473684211	1009.7635468	1047.61832061	200.0	228.243243243	1239.58064516	413.0	732.711111111	1063.91447368	730.53	907.194690265	932.328125	790.555555556	754.295238095	766.0	761.496062992	646.443478261	1187.68	552.562043796	601.651785714	1030.06329114	1001.70469799	842.142857143	715.172661871	994.744186047	1150.23300971	693.346153846	653.727272727	1096.2195122	746.924242424	247.0	614.792857143	684.263157895	872.664473684	771.149659864	628.4609375	669.024096386	825.6	428.763157895	739.523809524	880.054794521	168.5	1104.35294118	562.237623762	565.56122449	1156.01052632	744.316901408	539.172043011	671.111111111	709.333333333	496.375	134.6	770.233576642	709.090909091	780.0	854.485294118	474.03960396	654.876404494	777.368852459	256.97826087	509.655462185	858.827586207	743.723404255	725.009433962	373.220338983	1143.57377049	635.409937888	529.833333333	974.619402985	840.525179856	808.12605042	1215.01234568	1082.27624309	734.504587156	700.466666667	614.917910448	621.663551402	782.130434783	510.076923077	757.666666667	937.030534351	505.012345679	301.212765957	868.387234043	828.777777778	679.826086957	776.0	770.3875	805.40625	617.283185841	112.59375	770.393939394	867.611111111	724.759398496	274.326086957	493.943181818	1009.80555556	739.154362416	581.592105263	670.0625	841.290322581	748.134078212	698.122137405	811.173652695	720.623931624	962.2	750.541984733	810.086734694	542.142857143	792.080645161	474.261363636	654.37398374	860.413793103	829.125	957.468899522
alpha_rarefaction_8002_6.txt	8002	6	966.925233645	668.634615385	648.5	787.244897959	474.225806452	457.08	1005.35882353	504.384615385	577.263157895	694.293785311	874.367924528	451.369047619	670.8	766.663934426	745.127516779	649.073170732	1104.46753247	522.677966102	359.0	761.0	990.382198953	961.006711409	223.5	221.826086957	1109.06701031	368.202531646	733.124137931	1294.88888889	715.056603774	916.732673267	849.771028037	796.0	826.393939394	725.78021978	899.136363636	651.157894737	1113.888	543.790322581	653.119266055	990.089285714	1027.0	867.64084507	689.969924812	1064.25	1229.10606061	641.454545455	637.25	1087.51648352	642.703703704	262.028571429	672.276923077	741.0	907.301369863	734.329113924	651.902654867	651.0	806.858490566	393.65625	643.759398496	950.52173913	193.64	1258.04794521	541.921348315	582.083333333	1140.5	723.95	552.063829787	721.0	710.85840708	481.523255814	174.666666667	785.040816327	696.078947368	768.655172414	867.189873418	441.086206897	628.36	761.009090909	296.108108108	555.542056075	848.054794521	766.105691057	774.896907216	331.763888889	1078.12781955	615.693989071	498.566666667	975.443609023	834.038709677	789.450381679	1097.95121951	1147.34736842	693.777777778	678.828125	653.785714286	600.181818182	741.233576642	471.129411765	731.04	978.027027027	545.722772277	340.068181818	920.211206897	902.248	695.009708738	864.22826087	735.965517241	858.0	685.0	111.12	722.028037383	915.070588235	733.12195122	268.222222222	564.011494253	989.775	729.874125874	572.038961039	765.590361446	755.933333333	731.978947368	780.052173913	814.788461538	661.957746479	1093.94	835.039215686	856.379807692	538.495412844	854.230769231	505.965517241	654.215384615	856.382978723	939.020833333	941.917874396
alpha_rarefaction_8002_7.txt	8002	7	942.676470588	677.902654867	632.87826087	786.402515723	531.868421053	431.347826087	964.840490798	509.026785714	528.484848485	729.913043478	898.242152466	471.873417722	698.383333333	724.377777778	741.784810127	728.054054054	929.725274725	528.641791045	343.942857143	821.081081081	922.133333333	1146.2519084	240.75	237.317073171	1066.46231156	390.513513514	714.24	1134.86394558	696.140186916	879.776785714	895.666666667	753.957894737	841.28	791.202531646	828.810344828	633.844036697	1135.11016949	511.073170732	610.321428571	939.63372093	1012.29032258	840.230769231	647.309352518	961.854014599	1193.03108808	680.081081081	635.87826087	1117.44375	699.161764706	271.323529412	581.360294118	756.363636364	969.19047619	756.985507246	623.88	627.876404494	787.889830508	462.438356164	639.046153846	931.439393939	156.214285714	1180.33333333	554.511111111	604.307692308	1202.17241379	731.95	558.467391304	679.0	757.889830508	486.405063291	205.0	707.734939759	673.715328467	774.655172414	874.292517007	457.5	692.136363636	783.722222222	312.677419355	558.526315789	935.786259542	698.065359477	702.201923077	365.304347826	1150.024	638.283018868	485.333333333	936.143835616	865.591836735	836.934579439	1023.56521739	1190.29775281	727.2	694.645669291	616.848275862	567.992125984	701.933333333	470.0	604.032608696	833.559006211	520.611111111	298.583333333	907.128755365	841.225806452	716.5	736.68	846.942857143	842.974358974	603.23853211	122.875	760.1	939.247058824	675.460431655	279.32	535.087912088	1025.88135593	725.935483871	511.233333333	642.545454545	804.024	711.005181347	747.41322314	809.269230769	718.957627119	1060.80392157	781.051724138	859.578947368	559.591397849	863.862903226	512.054054054	627.0	828.78125	912.4	989.764150943
alpha_rarefaction_8002_8.txt	8002	8	1115.11111111	646.6875	605.529850746	824.164556962	511.033333333	474.438356164	991.101351351	528.825242718	553.9375	694.963855422	857.617511521	475.108108108	735.461538462	774.027777778	824.52173913	709.24	928.0	522.666666667	372.484375	757.707317073	998.128440367	1013.06896552	228.0	229.529411765	1092.13684211	347.048780488	738.007352941	1119.60402685	707.054545455	988.628571429	906.801104972	844.273684211	850.26	774.176470588	835.219298246	636.373737374	1128.97709924	530.838983051	624.432692308	982.235294118	1024.00609756	833.868965517	694.291666667	980.864661654	1188.93137255	700.141509434	659.065420561	1109.33536585	680.016393443	229.622222222	629.455882353	819.539473684	923.160305344	763.784810127	668.752293578	607.104166667	834.243478261	494.220588235	610.448	1050.69747899	155.0625	1241.07926829	526.804878049	571.069767442	1197.94186047	723.419354839	580.43902439	721.744897959	687.408	443.484536082	136.0	725.351351351	674.579365079	764.673076923	931.175	448.796610169	661.5	713.290322581	293.512195122	539.147058824	870.107142857	763.786259542	780.51	339.368421053	1109.59090909	616.392045455	540.445783133	944.980769231	859.397260274	824.080645161	911.787878788	1166.15217391	659.53125	723.946153846	635.485507246	580.917355372	710.977099237	497.136986301	714.725274725	915.65	517.861111111	428.121212121	921.23255814	844.226027397	647.448	794.857142857	777.0	835.991735537	590.554545455	126.272727273	781.101010101	917.092783505	669.838709677	271.023809524	592.402985075	967.625	730.486842105	606.987012987	782.753424658	803.079365079	759.679558011	742.133928571	875.601226994	685.648	1120.9375	802.083333333	847.316091954	530.9375	842.860655738	542.133333333	673.759398496	821.854166667	903.596153846	1004.85279188
alpha_rarefaction_8002_9.txt	8002	9	939.290322581	667.777777778	638.612903226	767.277777778	463.887755102	474.5	1055.57961783	492.525	495.756756757	743.1625	872.433179724	480.24137931	709.094339623	816.315384615	778.644736842	697.759398496	926.697247706	492.0	358.781818182	776.084745763	1019.4137931	1083.88811189	182.0	266.03125	1198.11464968	364.891891892	720.105633803	1209.20422535	679.827272727	879.04	932.916230366	788.205128205	849.393939394	765.578947368	737.074074074	610.210526316	1145.79661017	514.425	612.321428571	999.636363636	1029.00613497	886.022058824	685.321428571	909.602649007	1156.13235294	733.720430108	675.009259259	1082.28061224	714.52173913	261.434782609	598.129496403	666.681318681	885.141891892	724.46875	622.881889764	659.446808511	856.3	435.181818182	752.079207921	888.007407407	191.037037037	1297.40251572	526.10989011	581.523255814	1047.1011236	722.137931034	533.420454545	794.585365854	754.132743363	479.714285714	168.9	754.904761905	726.798245614	759.590909091	883.844720497	465.207920792	680.623376623	701.823529412	372.620689655	539.159292035	821.2	722.680851064	789.06	351.928571429	1058.76865672	641.462427746	519.129411765	961.253521127	909.19858156	794.716535433	1073.8021978	1171.1978022	806.70212766	775.420560748	623.122302158	573.757352941	755.379032258	458.405063291	695.71	951.450819672	538.677419355	292.918367347	919.694444444	880.833333333	668.486486486	852.519230769	728.534883721	859.78	632.06741573	135.15	749.581632653	851.631578947	681.390243902	254.773584906	606.38028169	989.128205128	689.679245283	573.329411765	658.233333333	752.569444444	726.0	721.642276423	788.637583893	655.864661654	1035.35714286	794.584070796	871.348066298	544.545454545	828.810344828	464.785714286	699.409090909	851.170731707	958.06993007	997.852791878
alpha_rarefaction_9001_0.txt	9001	0	975.495412844	660.634146341	646.365853659	787.786516854	486.754545455	456.5	1004.89005236	496.067164179	537.008547009	713.561497326	873.564102564	491.469879518	696.937984496	792.196850394	735.616666667	710.0	1152.375	476.164835165	349.615384615	763.864661654	999.895652174	1126.33333333	182.576923077	240.441860465	1160.05050505	372.06185567	712.352564103	1176.85057471	707.826086957	992.795081967	873.172566372	690.900826446	842.592592593	751.096153846	804.930232558	614.414634146	1134.4	506.964788732	606.079365079	1019.23668639	956.166666667	844.964285714	649.795321637	930.333333333	1133.16666667	697.702702703	646.0	1137.38071066	776.181818182	228.25	587.519480519	738.739130435	870.585365854	703.166666667	617.744827586	609.208333333	780.058394161	480.763888889	691.28	1027.48888889	145.512195122	1163.94230769	531.594339623	515.905511811	1048.75	690.604790419	556.530612245	666.226890756	723.755725191	522.461538462	148.136363636	764.511627907	675.65942029	771.110429448	889.506410256	446.159090909	744.802197802	731.489051095	262.220338983	533.073170732	851.255555556	745.351851852	736.805309735	343.185185185	1174.65517241	621.539325843	511.96039604	882.627118644	836.01754386	758.677852349	1067.7027027	1162.78640777	712.908396947	711.411347518	615.289473684	605.575757576	761.325757576	480.7	706.357142857	944.673913043	530.393939394	327.466666667	880.167315175	831.61038961	643.822222222	751.771186441	847.842696629	883.15	644.761061947	122.8125	767.514851485	1024.0	688.95	284.9	589.178571429	927.330882353	743.588235294	586.01010101	695.382978723	796.476821192	716.493273543	820.92920354	773.638613861	707.863945578	1044.27439024	799.619402985	845.361386139	533.448598131	864.076923077	492.366666667	649.855345912	816.579439252	922.936708861	953.14159292
alpha_rarefaction_9001_1.txt	9001	1	889.609375	627.372262774	641.125	810.256097561	485.43877551	462.333333333	949.659340659	501.551724138	542.594594595	703.845303867	843.778656126	497.5	698.007462687	735.937984496	791.863905325	695.579365079	968.5	445.325842697	347.453125	778.786259542	976.709677419	1180.50684932	184.44	234.071428571	1041.76363636	374.693181818	713.68452381	1194.18518519	714.957627119	853.705426357	880.287610619	749.130434783	848.586206897	780.693069307	798.389705882	639.127118644	1096.06569343	514.070921986	638.910569106	999.698412698	910.048309179	810.448275862	699.52	964.740740741	1132.70588235	672.330645161	602.006711409	1150.42857143	754.878378378	248.58490566	608.292517007	750.894736842	865.377245509	786.387096774	622.55	656.504587156	773.7890625	483.6	697.519083969	948.201438849	167.885714286	1206.33980583	533.378640777	537.378378378	1177.82142857	720.734939759	540.454545455	683.123966942	747.521008403	507.611111111	131.444444444	760.468208092	651.442028986	736.224137931	895.058479532	438.546153846	621.957894737	777.639705882	294.023255814	564.983606557	860.836363636	764.475	807.100917431	359.0	1216.57746479	632.106741573	558.6	954.635294118	857.919254658	834.423076923	921.483606557	1073.24056604	767.508064516	706.357142857	623.771084337	598.661417323	741.020547945	453.172043011	678.653465347	958.205882353	482.71559633	325.068965517	915.318367347	829.596153846	698.133333333	829.981132075	783.533333333	901.23853211	609.983606557	123.375	752.541984733	887.628571429	684.842465753	282.212765957	540.66	963.102739726	751.51744186	593.021276596	692.494505495	805.414473684	725.204545455	787.3	775.616666667	652.079470199	1086.00595238	834.052631579	855.171428571	534.414414414	821.680851064	529.764044944	649.852348993	747.791304348	950.735849057	992.828828829
